🕘️更新时间,#genre#
咪视界4K-1,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=toShengfen&/PLTV/&
咪视界4K-1,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000015686
咪视界4K-2,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000015686&livemode=1&stbId=toShengfen&/PLTV/&
咪视界-1,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-1,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227308/index.m3u8
咪视界-1,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000005308
咪视界-2,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227314/index.m3u8
咪视界-2,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000005969
咪视界-2,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-3,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000007218
咪视界-3,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227317/index.m3u8
咪视界-3,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-4,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-4,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000008001
咪视界-4,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227320/index.m3u8
咪视界-5,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-5,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227323/index.m3u8
咪视界-5,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000008176
咪视界-6,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000008379
咪视界-6,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-6,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227326/index.m3u8
咪视界-7,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-7,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227366/index.m3u8
咪视界-7,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000010129
咪视界-8,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227369/index.m3u8
咪视界-8,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-8,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000010948
咪视界-9,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-9,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000028638
咪视界-9,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227372/index.m3u8
咪视界-10,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227375/index.m3u8
咪视界-10,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-10,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000001000031494
咪视界-11,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227378/index.m3u8
咪视界-11,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-11,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000000097
咪视界-12,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227302/index.m3u8
咪视界-12,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000002019
咪视界-12,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-13,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-13,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227299/index.m3u8
咪视界-13,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000002809
咪视界-14,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000003915
咪视界-14,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-14,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227387/index.m3u8
咪视界-15,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000005837
咪视界-15,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227390/index.m3u8
咪视界-15,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-16,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-16,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227406/index.m3u8
咪视界-16,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000006077
咪视界-17,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-17,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000009788
咪视界-17,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227409/index.m3u8
咪视界-18,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000010833
咪视界-18,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-18,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227412/index.m3u8
咪视界-19,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-19,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227427/index.m3u8
咪视界-19,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000012558
咪视界-20,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-20,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000012616
咪视界-21,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227433/index.m3u8
咪视界-21,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000015470
咪视界-21,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-22,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-22,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227296/index.m3u8
咪视界-22,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000015560
咪视界-23,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-23,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000017678
咪视界-23,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227293/index.m3u8
咪视界-24,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-24,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227442/index.m3u8
咪视界-24,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000019839
咪视界-25,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227445/index.m3u8
咪视界-25,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000023434
咪视界-25,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-26,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000025380
咪视界-26,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227448/index.m3u8
咪视界-26,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-27,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000027691
咪视界-27,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-27,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227451/index.m3u8
咪视界-28,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-28,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227305/index.m3u8
咪视界-28,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000031669
咪视界-29,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-29,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011518
咪视界-29,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227384/index.m3u8
咪视界-30,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-30,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011519
咪视界-30,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227436/index.m3u8
咪视界-31,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-31,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227439/index.m3u8
咪视界-31,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011520
咪视界-32,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011521
咪视界-32,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-32,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227381/index.m3u8
咪视界-33,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-34,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-35,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-36,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-37,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-38,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-39,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-40,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-41,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-42,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-43,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-44,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
咪视界-45,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=toShengfen&/PLTV/&hostip=&
五星体育,http://38.75.136.137:98/gslb/dsdqpub/wxtyhd.m3u8?auth=testpub
五星体育,http://43.251.226.110:5124/live/a9fc6080659aa5463f2f60e92e0328e8?token=8520
睛彩竞技,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011530
睛彩竞技,http://rihou.cc:555/tv/[mg]睛彩竞技|
睛彩竞技,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011528
睛彩竞技,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000004193
睛彩竞技,http://39.134.52.215/PLTV/88888888/224/3221227138/index.m3u8
睛彩竞技,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=toShengfen&/PLTV/&
睛彩竞技,http://rihou.cc:555/tv/[mg]睛彩竞技
睛彩竞技,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=toShengfen&/PLTV/&
睛彩竞技,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227417/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
睛彩竞技,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227417/index.m3u8
睛彩篮球,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=toShengfen&/PLTV/&
睛彩篮球,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011531
睛彩篮球,http://rihou.cc:555/tv/[mg]睛彩篮球|
睛彩篮球,http://rihou.cc:555/tv/[mg]睛彩篮球
睛彩篮球,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227478/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
睛彩篮球,http://39.134.52.215/PLTV/88888888/224/3221227075/index.m3u8
睛彩篮球,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227478/index.m3u8
睛彩篮球,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011529
睛彩篮球,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=toShengfen&/PLTV/&
睛彩篮球,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000021904
睛彩青少,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=toShengfen&/PLTV/&
睛彩青少,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011525
睛彩青少,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000031315&livemode=1&stbId=toShengfen&/PLTV/&
睛彩青少,http://rihou.cc:555/tv/[mg]睛彩青少
睛彩青少,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000031315
睛彩青少,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227420/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
睛彩青少,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227420/index.m3u8
睛彩青少,http://39.134.52.215/PLTV/88888888/224/3221227140/index.m3u8
睛彩青少,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000011297
睛彩青少,http://rihou.cc:555/tv/[mg]睛彩青少|
睛彩广场舞,http://rihou.cc:555/tv/[mg]睛彩广场
睛彩广场舞,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=toShengfen&/PLTV/&
睛彩广场舞,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011524
睛彩广场舞,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227423/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
睛彩广场舞,http://rihou.cc:555/tv/[mg]睛彩广场|
睛彩广场舞,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227423/index.m3u8
睛彩广场舞,http://39.134.52.215/PLTV/88888888/224/3221227142/index.m3u8
睛彩广场舞,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000006658
睛彩广场舞,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011523
睛彩广场舞,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=toShengfen&/PLTV/&
军事国防央七,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000010000011518
军事国防央七,http://cdn6.bkpcp.top/itv/yditv.php?Contentid=3000000020000011522
联赛赛事回放,http://rihou.cc:555/tv/联赛回放赛18
NBA赛事回放,http://rihou.cc:555/tv/NBA回放赛18
羽球赛事回放,http://rihou.cc:555/tv/羽球回放赛18
橄球赛事回放,http://rihou.cc:555/tv/橄球回放赛18
乒球赛事回放,http://rihou.cc:555/tv/乒球回放赛18
网球赛事回放,http://rihou.cc:555/tv/网球回放赛18
排球赛事回放,http://rihou.cc:555/tv/排球回放赛18
格斗赛事回放,http://rihou.cc:555/tv/格斗回放赛18
斯赛赛事回放,http://rihou.cc:555/tv/斯赛回放赛18
赛事最经典,http://mgtv.home.023646.xyz/14521452145214521452145214521/646596895
体坛名栏汇,http://mgtv.home.023646.xyz/14521452145214521452145214521/629943305
咪咕24小时体育台,http://mgtv.home.023646.xyz/14521452145214521452145214521/654102378
咪咕乒乓球,http://39.134.52.215/PLTV/88888888/224/3221226899/index.m3u8
咪咕7,http://39.134.52.215/PLTV/88888888/224/3221226901/index.m3u8
广东体育,http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub
广东体育,http://iptv.4666888.xyz/iptv2A.php?id=20
广东体育,http://r.jdshipin.com/LiYdg
广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-1.m3u8
广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-5.m3u8
广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-24.m3u8
爱体育,http://czkeji.vip:9000/rtp/239.252.220.211:5140
爱体育,http://czkeji.vip:9000/rtp/239.252.220.141:5140
辽宁体育休闲,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227334/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
辽宁体育休闲,http://39.134.52.215/PLTV/88888888/224/3221226508/index.m3u8
辽宁体育休闲,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226764/index.m3u8
辽宁体育休闲,http://39.134.52.215/PLTV/88888888/224/3221226916/index.m3u8
辽宁体育休闲,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227334/index.m3u8
辽宁体育休闲,http://39.134.52.215/wh7f454c46tw2910261337_-41723830/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226764/index.m3u8?icpid=11&RTS=1668095193&from=26&ocs=2_39.134.52.174_80&hms_devid=1124&online=1668095193&vqe=3
山东体育休闲,http://111.170.156.74:3344/山东频道/sdtv.php?id=txyx
陕西体育休闲,http://mgtv.home.023646.xyz/14521452145214521452145214521/956909356
江苏体育休闲,http://mgtv.home.023646.xyz/14521452145214521452145214521/626064707
足球频道,http://czkeji.vip:9000/rtp/239.252.220.205:5140
天元围棋,http://38.75.136.137:98/gslb/dsdqpub/gztywq.m3u8?auth=testpub
天元围棋,http://wan1.tangwudi.cc:47859/udp/239.94.1.152:5140
汽摩,http://38.75.136.137:98/gslb/dsdqpub/cqqm.m3u8?auth=testpub
汽摩,http://czkeji.vip:9000/rtp/239.252.220.181:5140
快乐垂钓,http://mgtv.home.023646.xyz/14521452145214521452145214521/961930263
快乐垂钓,http://czkeji.vip:9000/rtp/239.252.220.177:5140
四海钓鱼,http://mgtv.home.023646.xyz/14521452145214521452145214521/637444975
四海钓鱼,http://czkeji.vip:9000/rtp/239.252.220.214:5140
武术世界,http://czkeji.vip:9000/rtp/239.252.220.180:5140
游戏风云,http://czkeji.vip:9000/rtp/239.252.219.60:5140

🌽其他城市频道,#genre#
宁夏文旅,http://mgtv.home.023646.xyz/14521452145214521452145214521/962067523
宁夏经济,http://mgtv.home.023646.xyz/14521452145214521452145214521/962067520
新动力量创一流,http://mgtv.home.023646.xyz/14521452145214521452145214521/713589837
北京新闻,http://r.xace.fun:4999/rtp/239.3.1.159:8000
北京新闻,http://otangtang.com:38848/rtp/239.3.1.159:8000
北京财经,http://r.xace.fun:4999/rtp/239.3.1.116:8000
北京财经,http://otangtang.com:38848/rtp/239.3.1.116:8000
北京文艺,http://r.xace.fun:4999/rtp/239.3.1.242:8000
北京文艺,http://otangtang.com:38848/rtp/239.3.1.242:8000
北京生活,http://r.xace.fun:4999/rtp/239.3.1.117:8000
北京生活,http://otangtang.com:38848/rtp/239.3.1.117:8000
北京影视,http://r.xace.fun:4999/rtp/239.3.1.158:8000
北京影视,http://otangtang.com:38848/rtp/239.3.1.158:8000
北京纪实科教,http://38.75.136.137:98/gslb/dsdqpub/btv3.m3u8?auth=testpub
北京纪实科教,http://39.134.52.214/wh7f454c46tw2604392415_-1961740239/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226730/index.m3u8?icpid=11&RTS=1668094887&from=26&ocs=2_39.134.52.160_80&hms_devid=1124&online=1668094887&vqe=3
北京纪实科教,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226730/index.m3u8
北京纪实科教,http://r.xace.fun:4999/rtp/239.3.1.115:8000
北京纪实科教,http://otangtang.com:38848/rtp/239.3.1.115:8000
北京纪实科教,http://101.wifi98.com:9001/udp/232.0.0.162:1234
北京纪实科教,http://lihetl.com:9527/rtp/232.0.0.185:9188
上海东方影视,http://38.75.136.137:98/gslb/dsdqpub/shdsjhd.m3u8?auth=testpub
上海第一财经,http://mgtv.home.023646.xyz/14521452145214521452145214521/608780988
上海第一财经,http://38.75.136.137:98/gslb/dsdqpub/dycjhd.m3u8?auth=testpub
上海新闻综合,http://mgtv.home.023646.xyz/14521452145214521452145214521/651632657
上海新闻综合,http://38.75.136.137:98/gslb/dsdqpub/shxwhd.m3u8?auth=testpub
上海都市,http://38.75.136.137:98/gslb/dsdqpub/shylhd.m3u8?auth=testpub
环球旅游,http://mgtv.home.023646.xyz/14521452145214521452145214521/958475356
环球旅游,http://czkeji.vip:9000/rtp/239.252.220.218:5140
新纪实,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
爱上海,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
成都综合,http://wan1.tangwudi.cc:47859/udp/239.94.0.154:5140
成都经济,http://wan1.tangwudi.cc:47859/udp/239.94.0.155:5140
成都都市,http://wan1.tangwudi.cc:47859/udp/239.94.0.156:5140
成都影视,http://wan1.tangwudi.cc:47859/udp/239.94.0.157:5140
成都少儿,http://wan1.tangwudi.cc:47859/udp/239.94.0.159:5140
吉林都市,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlds
吉林生活,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlsh
吉林影视,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlys
吉林乡村,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlxc
吉林综艺,http://111.170.156.74:3344/地方/地方/jilin/jilin.php?id=jlzywh
吉林市新闻,http://36.108.172.237:10206/stream/channelid/1547302023?ticket=d6f77584ffa38302512849dcd2cdba3f5d522066
吉林市生活,http://36.108.172.237:10206/stream/channelid/2032964622?ticket=bf5c8215108ec4072bcedbd100edd817000010bf
吉林市科教,http://36.108.172.237:10206/stream/channelid/678776556?ticket=77ccb1b2dd970e722564a34732c4a0e8b58eeae1
吉林卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/947472500
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
吉林卫视,http://k.061899.xyz/m.php?id=jlws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
延边卫视,http://111.170.156.74:3344/地方/地方/jilin/yanbian.php?id=ybws
黑龙江影视,http://9.zubo.cc.cd/hljsysdx.php?id=1025
黑龙江影视,http://112.99.195.122:65000/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江文体,http://9.zubo.cc.cd/hljsysdx.php?id=1026
黑龙江文体,http://112.99.195.122:65000/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江都市,http://9.zubo.cc.cd/hljsysdx.php?id=1027
黑龙江都市,http://112.99.195.122:65000/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江新闻法治,http://9.zubo.cc.cd/hljsysdx.php?id=1028
黑龙江新闻法治,http://112.99.195.122:65000/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
